DEF_File,NumInstances,NumMacros,NumNets,NumValidPins,NumMissingPins,NumMovableInstances,NumFixedInstances,DieWidth,DieHeight,PinDensity,CellDensity,MacroDensity,AvgNetDegree,RentsExponent,NetSkewness,HPWL,TotalWirelength
7802-zero-riscy-a-1-c20-u0.75-m1-p3-f1.def,38291,205,39336,97582,60552,38288,3,1082340,1081800,0.0833,0.0342,0.0875,4.02,0.0503,40.2937,733345985.1,94475167404
7308-zero-riscy-a-1-c2-u0.8-m3-p4-f1.def,36333,520,45533,92647,78632,36330,3,1053360,1052400,0.0836,0.0383,0.0936,3.76,0.0495,50.3544,635342854.5,72852711535
7386-zero-riscy-a-1-c5-u0.7-m4-p2-f0.def,38282,195,39350,97577,60587,38279,3,1115940,1115400,0.0784,0.032,0.0823,4.02,0.0503,40.3296,668818065,79658766281
7253-zero-riscy-a-1-c2-u0.7-m2-p5-f1.def,37704,413,43261,94695,71969,37701,3,1119300,1115400,0.0758,0.0337,0.0831,3.85,0.05,46.8069,642513639,85493766004
7580-zero-riscy-a-1-c5-u0.85-m1-p4-f1.def,38293,204,39346,97575,60583,38290,3,1024380,1023000,0.0931,0.0382,0.0979,4.02,0.0504,40.8642,654601189.8,78304995163
7547-zero-riscy-a-1-c5-u0.75-m3-p3-f1.def,38211,217,39530,97421,61102,38208,3,1082340,1081800,0.0832,0.0341,0.0874,4.01,0.0504,41.1694,710665287.7,77443387358
7443-zero-riscy-a-1-c5-u0.8-m3-p3-f0.def,38329,199,39424,97656,60654,38326,3,1052520,1050300,0.0883,0.0362,0.0926,4.02,0.0504,42.1138,763447925.5,91431867761
7418-zero-riscy-a-1-c5-u0.75-m4-p2-f0.def,38301,198,39276,97618,60400,38298,3,1082340,1081800,0.0834,0.0341,0.0874,4.02,0.0503,40.5253,634181526.2,86623267294
7296-zero-riscy-a-1-c2-u0.8-m1-p8-f1.def,38360,381,41621,97154,65977,38357,3,1053360,1052400,0.0876,0.0377,0.0928,3.92,0.0502,44.2686,671790633.7,83370519025
7112-zero-riscy-a-1-c2-u0.7-m2-p8-f0.def,38680,304,40637,98179,62563,38677,3,1119300,1115400,0.0786,0.0326,0.0822,3.96,0.0502,42.8119,699731624.6,1.04E+11
7380-zero-riscy-a-1-c5-u0.7-m3-p4-f0.def,38276,204,39480,97542,60885,38273,3,1115940,1115400,0.0784,0.032,0.0823,4.01,0.0504,40.7627,713901044.3,1.23E+11
7130-zero-riscy-a-1-c2-u0.75-m1-p4-f0.def,36747,486,44983,91807,78426,36744,3,1085280,1081800,0.0782,0.0356,0.0885,3.78,0.0495,47.8368,577081476.7,80048784554
7396-zero-riscy-a-1-c5-u0.75-m1-p4-f0.def,38225,218,39475,97453,60967,38222,3,1082340,1081800,0.0832,0.034,0.0875,4.01,0.0504,40.9509,685584403.7,96318521171
7597-zero-riscy-a-1-c5-u0.85-m3-p5-f1.def,38214,202,39334,97439,60699,38211,3,1024380,1023000,0.093,0.0379,0.0978,4.02,0.0503,40.2596,633646239.2,90822349429
7462-zero-riscy-a-1-c5-u0.85-m1-p6-f0.def,38249,192,39343,97507,60637,38246,3,1024380,1023000,0.093,0.038,0.0979,4.02,0.0504,41.7825,645991755.7,78495837766
7204-zero-riscy-a-1-c2-u0.85-m3-p4-f0.def,37473,476,42150,96722,67265,37470,3,1027320,1023000,0.092,0.0395,0.0976,3.89,0.0502,47.0985,1112510585,91201690237
7862-zero-riscy-a-1-c20-u0.85-m2-p7-f1.def,38289,198,39273,97591,60420,38286,3,1024380,1023000,0.0931,0.0382,0.0978,4.02,0.0503,39.7609,603635085.5,73585567633
7552-zero-riscy-a-1-c5-u0.75-m3-p8-f1.def,38237,206,39369,97501,60700,38234,3,1082340,1081800,0.0833,0.0341,0.0874,4.02,0.0503,40.3356,646682697.5,73964096449
7738-zero-riscy-a-1-c20-u0.85-m3-p2-f0.def,38390,263,40467,97746,62662,38387,3,1024380,1023000,0.0933,0.0382,0.0978,3.96,0.05,42.5091,3626289107,1.49E+11
7893-zero-riscy-a-1-c20-u0.9-m3-p6-f1.def,38292,198,39237,97601,60340,38289,3,998760,997800,0.0979,0.0401,0.1029,4.03,0.0503,39.5718,648328790.5,83989063606
7316-zero-riscy-a-1-c2-u0.85-m1-p4-f1.def,36454,548,45045,93622,76797,36451,3,1027320,1023000,0.0891,0.0408,0.0986,3.78,0.0497,49.9842,822252313.3,80393513451
7113-zero-riscy-a-1-c2-u0.7-m3-p1-f0.def,35339,547,47292,91083,84337,35336,3,1119300,1115400,0.073,0.0339,0.0832,3.71,0.0494,52.5839,587848469.7,79592433800
7442-zero-riscy-a-1-c5-u0.8-m3-p2-f0.def,38286,202,39276,97578,60441,38283,3,1052520,1050300,0.0883,0.0361,0.0927,4.02,0.0504,40.6949,679196664.8,98688027235
7594-zero-riscy-a-1-c5-u0.85-m3-p2-f1.def,38280,201,39380,97551,60674,38277,3,1024380,1023000,0.0931,0.038,0.0978,4.02,0.0503,40.2124,659565096,86745008895
7657-zero-riscy-a-1-c20-u0.75-m1-p1-f0.def,38309,203,39369,97630,60574,38306,3,1082340,1081800,0.0834,0.0343,0.0875,4.02,0.0503,40.2968,680906459.4,99217003164
7698-zero-riscy-a-1-c20-u0.8-m2-p2-f0.def,38292,204,39249,97586,60373,38289,3,1052520,1050300,0.0883,0.0361,0.0927,4.02,0.0503,39.8485,618832541.9,76927876897
7205-zero-riscy-a-1-c2-u0.85-m3-p5-f0.def,37686,437,42005,97073,66511,37683,3,1027320,1023000,0.0924,0.0396,0.0978,3.89,0.0502,46.8438,711045052.4,77893616232
7654-zero-riscy-a-1-c20-u0.7-m4-p6-f0.def,38302,200,39292,97605,60437,38299,3,1115940,1115400,0.0784,0.0321,0.0823,4.02,0.0503,39.8234,637959095.6,78615949693
7704-zero-riscy-a-1-c20-u0.8-m2-p8-f0.def,38267,202,39212,97575,60310,38264,3,1052520,1050300,0.0883,0.0361,0.0928,4.03,0.0503,40.065,578307164.9,77370532483
7323-zero-riscy-a-1-c2-u0.85-m2-p3-f1.def,37870,442,42796,95852,69833,37867,3,1027320,1023000,0.0912,0.0399,0.0987,3.87,0.0501,47.5609,624615841.7,71750945472
7664-zero-riscy-a-1-c20-u0.75-m1-p8-f0.def,38296,197,39336,97596,60543,38293,3,1082340,1081800,0.0834,0.0342,0.0876,4.02,0.0504,41.7625,720150964.8,94397908118
7330-zero-riscy-a-1-c2-u0.85-m3-p2-f1.def,37572,429,43350,94129,72622,37569,3,1027320,1023000,0.0896,0.0393,0.0984,3.85,0.0499,47.3057,614540202.2,85416700643
7641-zero-riscy-a-1-c20-u0.7-m3-p1-f0.def,38325,203,39364,97646,60547,38322,3,1115940,1115400,0.0784,0.0322,0.0824,4.02,0.0503,40.1731,670235599.1,84743856946
7244-zero-riscy-a-1-c2-u0.7-m1-p4-f1.def,38593,322,40875,97876,63367,38590,3,1119300,1115400,0.0784,0.0327,0.0823,3.94,0.0503,44.2056,779946255.7,96263318615
7139-zero-riscy-a-1-c2-u0.75-m2-p5-f0.def,37379,463,43630,93509,74015,37376,3,1085280,1081800,0.0796,0.0357,0.0883,3.84,0.0496,45.2976,566935063,76546087814
7288-zero-riscy-a-1-c2-u0.75-m3-p8-f1.def,37062,468,44561,92573,76858,37059,3,1085280,1081800,0.0788,0.0358,0.0885,3.8,0.0498,49.8477,549102100.4,74318342619
7458-zero-riscy-a-1-c5-u0.85-m1-p2-f0.def,38233,205,39593,97478,61166,38230,3,1024380,1023000,0.093,0.038,0.0978,4.01,0.0503,41.0528,829405070.1,82767904864
7134-zero-riscy-a-1-c2-u0.75-m1-p8-f0.def,36817,498,45092,92181,78199,36814,3,1085280,1081800,0.0785,0.0362,0.0887,3.78,0.0496,49.2118,553649271.7,78422610385
7773-zero-riscy-a-1-c20-u0.9-m4-p6-f0.def,38290,203,39291,97603,60437,38287,3,998760,997800,0.0979,0.0401,0.1028,4.02,0.0504,40.9732,593646888.8,69606764661
7138-zero-riscy-a-1-c2-u0.75-m2-p4-f0.def,37325,436,44310,93148,75798,37322,3,1085280,1081800,0.0793,0.0355,0.0882,3.81,0.0497,47.3891,608761268.3,76292893122
7610-zero-riscy-a-1-c5-u0.9-m2-p2-f1.def,38254,197,39390,97533,60707,38251,3,998760,997800,0.0979,0.04,0.1028,4.02,0.0503,40.481,642503780.7,73633495976
7608-zero-riscy-a-1-c5-u0.9-m1-p8-f1.def,38271,198,39226,97547,60364,38268,3,998760,997800,0.0979,0.04,0.1028,4.03,0.0503,40.2724,610877805.7,75829176497
7355-zero-riscy-a-1-c2-u0.9-m3-p3-f1.def,38121,404,42062,96424,67370,38118,3,1001280,997800,0.0965,0.0415,0.1031,3.89,0.0502,47.1309,829217970.8,88702232875
7877-zero-riscy-a-1-c20-u0.9-m1-p6-f1.def,38295,198,39275,97602,60410,38292,3,998760,997800,0.0979,0.0402,0.1029,4.02,0.0503,39.6193,599554783.6,76891357609
7188-zero-riscy-a-1-c2-u0.85-m1-p2-f0.def,38091,403,42237,95981,68568,38088,3,1027320,1023000,0.0913,0.0394,0.098,3.9,0.05,44.2724,655147114.1,76038201270
7421-zero-riscy-a-1-c5-u0.75-m4-p5-f0.def,38226,194,39329,97457,60666,38223,3,1082340,1081800,0.0832,0.0339,0.0876,4.02,0.0504,41.0096,624858949.8,83771109564
7785-zero-riscy-a-1-c20-u0.7-m2-p2-f1.def,38327,208,39355,97659,60515,38324,3,1115940,1115400,0.0785,0.0322,0.0822,4.02,0.0504,40.8994,694054742.3,95488125860
7878-zero-riscy-a-1-c20-u0.9-m1-p7-f1.def,38292,201,39229,97607,60312,38289,3,998760,997800,0.0979,0.0402,0.1028,4.03,0.0503,40.0018,610489556.1,75237015467
7143-zero-riscy-a-1-c2-u0.75-m3-p1-f0.def,37106,458,44051,93363,74997,37103,3,1085280,1081800,0.0795,0.0357,0.0881,3.82,0.0499,49.329,582900192.3,94640451295
7648-zero-riscy-a-1-c20-u0.7-m3-p8-f0.def,38334,200,39356,97667,60511,38331,3,1115940,1115400,0.0785,0.0322,0.0822,4.02,0.0503,40.2087,655956797.7,88142913443
7379-zero-riscy-a-1-c5-u0.7-m3-p3-f0.def,38227,219,39594,97446,61207,38224,3,1115940,1115400,0.0783,0.032,0.0824,4.01,0.0504,41.5422,720800347.6,1.22E+11
7633-zero-riscy-a-1-c20-u0.7-m2-p1-f0.def,38311,199,39316,97614,60482,38308,3,1115940,1115400,0.0784,0.0322,0.0823,4.02,0.0504,40.4834,628962568.6,85343687091
7527-zero-riscy-a-1-c5-u0.7-m3-p7-f1.def,38320,208,39365,97638,60556,38317,3,1115940,1115400,0.0784,0.0321,0.0823,4.02,0.0503,40.7663,753703866.1,1.21E+11
7102-zero-riscy-a-1-c2-u0.7-m1-p6-f0.def,38210,388,42248,96456,67946,38207,3,1119300,1115400,0.0773,0.0337,0.0829,3.89,0.0503,47.1276,589508312.7,79583746503
7148-zero-riscy-a-1-c2-u0.75-m3-p8-f0.def,36942,481,44229,93044,75697,36939,3,1085280,1081800,0.0793,0.0357,0.0884,3.82,0.0499,48.9926,585436932.7,93640795295
7155-zero-riscy-a-1-c2-u0.75-m4-p7-f0.def,37830,459,42868,96085,69630,37827,3,1085280,1081800,0.0818,0.0359,0.0885,3.87,0.0501,47.3556,613372434.5,75016834395
7291-zero-riscy-a-1-c2-u0.8-m1-p3-f1.def,37820,462,43197,95200,71259,37817,3,1053360,1052400,0.0859,0.0384,0.0939,3.85,0.05,47.722,670670656,71599731890
7660-zero-riscy-a-1-c20-u0.75-m1-p4-f0.def,38289,197,39324,97589,60523,38286,3,1082340,1081800,0.0833,0.0341,0.0876,4.02,0.0503,40.1232,676660388.3,98855331879
7623-zero-riscy-a-1-c5-u0.9-m3-p7-f1.def,38323,201,39381,97648,60581,38320,3,998760,997800,0.098,0.0401,0.1028,4.02,0.0504,40.9241,739766647.4,1.00E+11
7672-zero-riscy-a-1-c20-u0.75-m2-p8-f0.def,38296,193,39313,97618,60468,38293,3,1082340,1081800,0.0834,0.0341,0.0875,4.02,0.0503,40.3874,688809977.8,1.00E+11
7163-zero-riscy-a-1-c2-u0.8-m1-p7-f0.def,37711,415,43173,94226,72332,37708,3,1053360,1052400,0.085,0.0374,0.0933,3.86,0.0498,44.8711,567464232.3,76826394064
7304-zero-riscy-a-1-c2-u0.8-m2-p8-f1.def,37561,439,43667,93671,73878,37558,3,1053360,1052400,0.0845,0.0378,0.0938,3.84,0.0498,47.3291,602007876.8,69436559386
7468-zero-riscy-a-1-c5-u0.85-m2-p4-f0.def,38288,203,39475,97559,60850,38285,3,1024380,1023000,0.0931,0.0381,0.0977,4.01,0.0503,40.9807,771584762.2,76152995278
7498-zero-riscy-a-1-c5-u0.9-m4-p2-f0.def,38264,214,39894,97526,61722,38261,3,998760,997800,0.0979,0.04,0.1028,3.99,0.0502,41.4048,971127797,72438094476
7382-zero-riscy-a-1-c5-u0.7-m3-p6-f0.def,38257,206,39468,97515,60888,38254,3,1115940,1115400,0.0783,0.032,0.0823,4.01,0.0504,40.6642,708676464.5,1.25E+11
7812-zero-riscy-a-1-c20-u0.75-m2-p5-f1.def,38266,196,39245,97552,60397,38263,3,1082340,1081800,0.0833,0.0341,0.0876,4.02,0.0503,40.0988,648394220.5,90499067563
7765-zero-riscy-a-1-c20-u0.9-m2-p6-f0.def,38290,203,39291,97603,60437,38287,3,998760,997800,0.0979,0.0401,0.1028,4.02,0.0504,40.9732,593646888.8,69606764661
7389-zero-riscy-a-1-c5-u0.7-m4-p5-f0.def,38255,197,39379,97526,60697,38252,3,1115940,1115400,0.0784,0.032,0.0823,4.02,0.0504,40.8538,645281876.8,77699580438
7778-zero-riscy-a-1-c20-u0.7-m1-p3-f1.def,38304,198,39334,97610,60523,38301,3,1115940,1115400,0.0784,0.0321,0.0823,4.02,0.0504,40.5581,684300622.5,88678713953
7626-zero-riscy-a-1-c20-u0.7-m1-p2-f0.def,38280,198,39294,97554,60495,38277,3,1115940,1115400,0.0784,0.0321,0.0824,4.02,0.0504,40.5009,642866208.5,82554723759
7168-zero-riscy-a-1-c2-u0.8-m2-p4-f0.def,37687,416,42960,94617,71550,37684,3,1053360,1052400,0.0854,0.0374,0.093,3.87,0.0499,45.3609,730815717.5,76918156719
7553-zero-riscy-a-1-c5-u0.8-m1-p1-f1.def,38273,200,39289,97554,60486,38270,3,1052520,1050300,0.0882,0.036,0.0927,4.02,0.0504,40.5595,656200387.2,83563021478
7533-zero-riscy-a-1-c5-u0.75-m1-p5-f1.def,38298,204,39340,97614,60530,38295,3,1082340,1081800,0.0834,0.0342,0.0875,4.02,0.0504,40.6922,711644486.4,94054794206
7370-zero-riscy-a-1-c5-u0.7-m2-p2-f0.def,38276,198,39387,97555,60683,38273,3,1115940,1115400,0.0784,0.032,0.0823,4.02,0.0504,41.0346,631896032,84660713117
7876-zero-riscy-a-1-c20-u0.9-m1-p5-f1.def,38287,205,39232,97582,60340,38284,3,998760,997800,0.0979,0.0402,0.1028,4.03,0.0503,39.508,603583385.9,77129286223
7123-zero-riscy-a-1-c2-u0.7-m4-p5-f0.def,37602,425,43304,94342,72363,37599,3,1119300,1115400,0.0756,0.0332,0.0828,3.85,0.0496,44.6429,600584875.5,83371796481
7489-zero-riscy-a-1-c5-u0.9-m2-p1-f0.def,38199,230,39757,97375,61597,38196,3,998760,997800,0.0977,0.0399,0.1029,4,0.0503,41.6287,946684265.6,73837383129
7772-zero-riscy-a-1-c20-u0.9-m4-p5-f0.def,38303,206,39409,97616,60659,38300,3,998760,997800,0.098,0.0402,0.1028,4.02,0.0504,41.0714,699988493.6,70602776489
7835-zero-riscy-a-1-c20-u0.8-m2-p4-f1.def,38289,201,39278,97588,60431,38286,3,1052520,1050300,0.0883,0.0361,0.0928,4.02,0.0503,39.8648,666717442.4,79723463962
7108-zero-riscy-a-1-c2-u0.7-m2-p4-f0.def,38659,295,40658,98135,62660,38656,3,1119300,1115400,0.0786,0.0325,0.0822,3.95,0.0502,43.0473,727679393.1,1.10E+11
7807-zero-riscy-a-1-c20-u0.75-m1-p8-f1.def,38299,203,39327,97599,60520,38296,3,1082340,1081800,0.0834,0.0341,0.0876,4.02,0.0503,40.1676,737058268.8,85315263205
7267-zero-riscy-a-1-c2-u0.75-m1-p3-f1.def,38219,418,41887,96935,66668,38216,3,1085280,1081800,0.0826,0.0357,0.088,3.91,0.0502,45.638,697366795.9,83472034376
7635-zero-riscy-a-1-c20-u0.7-m2-p3-f0.def,38310,207,39286,97612,60423,38307,3,1115940,1115400,0.0784,0.0321,0.0823,4.02,0.0503,40.4405,633280101.9,86084143545
7529-zero-riscy-a-1-c5-u0.75-m1-p1-f1.def,38287,202,39436,97587,60752,38284,3,1082340,1081800,0.0833,0.0342,0.0876,4.02,0.0504,41.2197,761915259.4,98446729510
7104-zero-riscy-a-1-c2-u0.7-m1-p8-f0.def,37467,442,44038,93341,74945,37464,3,1119300,1115400,0.0748,0.034,0.0833,3.82,0.0498,48.6901,556091718,79777885453
7536-zero-riscy-a-1-c5-u0.75-m1-p8-f1.def,38309,208,39450,97619,60747,38306,3,1082340,1081800,0.0834,0.0342,0.0875,4.01,0.0504,41.7641,741677582.3,87169485609
7607-zero-riscy-a-1-c5-u0.9-m1-p7-f1.def,38263,197,39231,97534,60389,38260,3,998760,997800,0.0979,0.04,0.1028,4.03,0.0503,40.0369,610474944.8,76355045384
7211-zero-riscy-a-1-c2-u0.85-m4-p3-f0.def,38148,374,41916,96611,67025,38145,3,1027320,1023000,0.0919,0.0401,0.098,3.9,0.0502,45.046,971478289.5,74853807390
7257-zero-riscy-a-1-c2-u0.7-m3-p1-f1.def,37998,457,41904,97025,66412,37995,3,1119300,1115400,0.0777,0.0339,0.0829,3.9,0.0502,46.8299,664410959.3,90204321651
7571-zero-riscy-a-1-c5-u0.8-m3-p3-f1.def,38341,200,39369,97675,60527,38338,3,1052520,1050300,0.0884,0.0361,0.0926,4.02,0.0503,39.6118,750524628.8,1.10E+11
7780-zero-riscy-a-1-c20-u0.7-m1-p5-f1.def,38293,194,39329,97600,60521,38290,3,1115940,1115400,0.0784,0.032,0.0824,4.02,0.0504,40.6904,657834766,88646999534
7440-zero-riscy-a-1-c5-u0.8-m2-p8-f0.def,38243,196,39284,97491,60538,38240,3,1052520,1050300,0.0882,0.0359,0.0928,4.02,0.0504,41.3776,589079488.9,77006642200
7459-zero-riscy-a-1-c5-u0.85-m1-p3-f0.def,38185,228,39824,97335,61779,38182,3,1024380,1023000,0.0929,0.038,0.0978,4,0.0504,42.5528,925849294.1,85940201696
7522-zero-riscy-a-1-c5-u0.7-m3-p2-f1.def,38307,209,39394,97626,60628,38304,3,1115940,1115400,0.0784,0.0321,0.0823,4.02,0.0503,40.4119,744940176.6,1.17E+11
7513-zero-riscy-a-1-c5-u0.7-m2-p1-f1.def,38302,196,39309,97607,60477,38299,3,1115940,1115400,0.0784,0.032,0.0823,4.02,0.0504,40.9811,722914355.2,97186684588
7301-zero-riscy-a-1-c2-u0.8-m2-p5-f1.def,37553,472,42746,95762,69726,37550,3,1053360,1052400,0.0864,0.0371,0.0934,3.87,0.0502,48.5643,594180310.5,71560812046
7831-zero-riscy-a-1-c20-u0.8-m1-p8-f1.def,38292,200,39297,97588,60467,38289,3,1052520,1050300,0.0883,0.0361,0.0927,4.02,0.0503,40.3166,679309639.8,78807340007
7228-zero-riscy-a-1-c2-u0.9-m2-p4-f0.def,38503,396,40923,97943,63422,38500,3,1001280,997800,0.098,0.0408,0.1027,3.94,0.05,42.7022,1278191740,77841938485
7628-zero-riscy-a-1-c20-u0.7-m1-p4-f0.def,38310,207,39315,97618,60477,38307,3,1115940,1115400,0.0784,0.0322,0.0823,4.02,0.0503,40.0706,645678775,79320430574
7437-zero-riscy-a-1-c5-u0.8-m2-p5-f0.def,38263,203,39292,97533,60517,38260,3,1052520,1050300,0.0882,0.036,0.0927,4.02,0.0504,40.8011,586538703.9,78438221113
7208-zero-riscy-a-1-c2-u0.85-m3-p8-f0.def,38275,407,41741,97236,65887,38272,3,1027320,1023000,0.0925,0.0399,0.0978,3.91,0.0504,47.0992,884290741.7,77392618416
7141-zero-riscy-a-1-c2-u0.75-m2-p7-f0.def,37290,455,43912,93182,74794,37287,3,1085280,1081800,0.0794,0.0353,0.088,3.83,0.0497,47.5647,551965306.3,75469199596
7319-zero-riscy-a-1-c2-u0.85-m1-p7-f1.def,38348,378,41730,96878,66361,38345,3,1027320,1023000,0.0922,0.0396,0.0981,3.91,0.0502,45.6275,609092636.8,81692874861
7125-zero-riscy-a-1-c2-u0.7-m4-p7-f0.def,36848,454,44863,91322,78652,36845,3,1119300,1115400,0.0731,0.0336,0.0829,3.79,0.0497,48.7458,556901341.8,82701555217
7169-zero-riscy-a-1-c2-u0.8-m2-p5-f0.def,37878,437,42740,95547,70065,37875,3,1053360,1052400,0.0862,0.0381,0.0932,3.87,0.0499,45.1491,658608820.1,75794218950
7646-zero-riscy-a-1-c20-u0.7-m3-p6-f0.def,38322,202,39346,97646,60508,38319,3,1115940,1115400,0.0784,0.0321,0.0824,4.02,0.0503,40.0334,654934457,88155194039
7372-zero-riscy-a-1-c5-u0.7-m2-p4-f0.def,38258,195,39415,97521,60773,38255,3,1115940,1115400,0.0783,0.032,0.0823,4.02,0.0505,41.7587,653746782,84375548662
7776-zero-riscy-a-1-c20-u0.7-m1-p1-f1.def,38290,192,39292,97603,60443,38287,3,1115940,1115400,0.0784,0.0322,0.0824,4.02,0.0504,40.3641,674345620,88826860789
7233-zero-riscy-a-1-c2-u0.9-m4-p1-f0.def,38041,361,41042,97367,64215,38038,3,1001280,997800,0.0975,0.0404,0.1027,3.94,0.0501,43.4918,881709209.5,74031345593
7133-zero-riscy-a-1-c2-u0.75-m1-p7-f0.def,36012,507,46328,90604,82445,36009,3,1085280,1081800,0.0772,0.0357,0.0881,3.74,0.0494,50.5166,527528702.1,78712412422
7399-zero-riscy-a-1-c5-u0.75-m1-p7-f0.def,38239,204,39460,97472,60915,38236,3,1082340,1081800,0.0832,0.034,0.0876,4.01,0.0504,41.3076,739712400.8,94050758056
7159-zero-riscy-a-1-c2-u0.8-m1-p3-f0.def,38203,415,42236,96494,67913,38200,3,1053360,1052400,0.087,0.0376,0.0929,3.89,0.05,44.6036,605333510.6,76848029947
7612-zero-riscy-a-1-c5-u0.9-m2-p4-f1.def,38279,202,39452,97568,60797,38276,3,998760,997800,0.0979,0.04,0.1028,4.01,0.0503,40.3353,719162137.9,75622565072
7582-zero-riscy-a-1-c5-u0.85-m1-p6-f1.def,38252,203,39269,97486,60518,38249,3,1024380,1023000,0.093,0.0381,0.0979,4.02,0.0504,40.5853,613806449.4,82880426560
7167-zero-riscy-a-1-c2-u0.8-m2-p3-f0.def,37973,414,42527,95490,69615,37970,3,1053360,1052400,0.0861,0.0373,0.0929,3.88,0.0501,46.3117,680793490.6,75330141327
7861-zero-riscy-a-1-c20-u0.85-m2-p6-f1.def,38295,199,39310,97588,60499,38292,3,1024380,1023000,0.0931,0.0382,0.0979,4.02,0.0503,40.3746,617117745.4,83075858863
7624-zero-riscy-a-1-c5-u0.9-m3-p8-f1.def,38263,215,39414,97546,60750,38260,3,998760,997800,0.0979,0.04,0.1029,4.02,0.0504,41.3892,740935616.9,1.10E+11
7195-zero-riscy-a-1-c2-u0.85-m2-p1-f0.def,38342,367,41462,97065,65685,38339,3,1027320,1023000,0.0924,0.0392,0.0977,3.93,0.0502,43.8708,699448599.6,76139833215
7501-zero-riscy-a-1-c5-u0.9-m4-p5-f0.def,38286,206,39511,97562,60921,38283,3,998760,997800,0.0979,0.04,0.1028,4.01,0.0503,40.9021,723533328.5,71308143146
7154-zero-riscy-a-1-c2-u0.75-m4-p6-f0.def,37891,431,42612,95611,69673,37888,3,1085280,1081800,0.0814,0.036,0.0881,3.88,0.05,45.0936,583874524.5,80937862719
7521-zero-riscy-a-1-c5-u0.7-m3-p1-f1.def,38306,213,39396,97633,60624,38303,3,1115940,1115400,0.0784,0.0321,0.0823,4.02,0.0504,40.7492,758846869.4,1.19E+11
7401-zero-riscy-a-1-c5-u0.75-m2-p1-f0.def,38297,199,39335,97606,60526,38294,3,1082340,1081800,0.0834,0.0342,0.0875,4.02,0.0503,39.746,709626829.3,1.00E+11
7499-zero-riscy-a-1-c5-u0.9-m4-p3-f0.def,38265,238,40196,97466,62405,38262,3,998760,997800,0.0978,0.04,0.1029,3.98,0.0503,43.4282,1071360270,73303878213
7414-zero-riscy-a-1-c5-u0.75-m3-p6-f0.def,38275,206,39366,97554,60642,38272,3,1082340,1081800,0.0833,0.0341,0.0875,4.02,0.0503,40.4155,638376902.4,95052935760
7215-zero-riscy-a-1-c2-u0.85-m4-p7-f0.def,38127,433,42279,96688,67854,38124,3,1027320,1023000,0.092,0.0404,0.098,3.89,0.0502,46.2033,857392891.5,74883473245
7170-zero-riscy-a-1-c2-u0.8-m2-p6-f0.def,38067,404,42308,95725,68906,38064,3,1053360,1052400,0.0864,0.0376,0.0931,3.89,0.05,44.8104,619693483.5,76575207250
7388-zero-riscy-a-1-c5-u0.7-m4-p4-f0.def,38311,194,39328,97628,60492,38308,3,1115940,1115400,0.0784,0.032,0.0823,4.02,0.0503,40.2879,675343979,85402490133
7560-zero-riscy-a-1-c5-u0.8-m1-p8-f1.def,38262,199,39355,97509,60665,38259,3,1052520,1050300,0.0882,0.036,0.0928,4.02,0.0503,40.1014,681401950.8,79000917251
7602-zero-riscy-a-1-c5-u0.9-m1-p2-f1.def,38254,197,39390,97533,60707,38251,3,998760,997800,0.0979,0.04,0.1028,4.02,0.0503,40.481,642503780.7,73633495976
7400-zero-riscy-a-1-c5-u0.75-m1-p8-f0.def,38316,208,39371,97639,60566,38313,3,1082340,1081800,0.0834,0.0342,0.0875,4.02,0.0504,41.1562,726221412.3,99004152910
7509-zero-riscy-a-1-c5-u0.7-m1-p5-f1.def,38229,207,39490,97475,60970,38226,3,1115940,1115400,0.0783,0.032,0.0823,4.01,0.0504,40.9832,668458971.2,87292008717
7643-zero-riscy-a-1-c20-u0.7-m3-p3-f0.def,38327,196,39381,97656,60571,38324,3,1115940,1115400,0.0785,0.0322,0.0822,4.02,0.0503,40.5997,679040142.7,86460446439
7135-zero-riscy-a-1-c2-u0.75-m2-p1-f0.def,37510,443,43607,93612,73841,37507,3,1085280,1081800,0.0797,0.0358,0.0882,3.84,0.0498,46.6195,624589174.8,78541592258
7258-zero-riscy-a-1-c2-u0.7-m3-p2-f1.def,38413,351,41235,97622,64389,38410,3,1119300,1115400,0.0782,0.0327,0.0824,3.93,0.0503,44.7842,671182676,91135390670
7415-zero-riscy-a-1-c5-u0.75-m3-p7-f0.def,38266,203,39394,97553,60697,38263,3,1082340,1081800,0.0833,0.0341,0.0874,4.02,0.0503,40.4742,641173160.2,94834781638
7852-zero-riscy-a-1-c20-u0.85-m1-p5-f1.def,38255,200,39218,97517,60385,38252,3,1024380,1023000,0.0931,0.0381,0.098,4.03,0.0503,39.3744,595334747.8,77007272773
7490-zero-riscy-a-1-c5-u0.9-m2-p2-f0.def,38264,214,39894,97526,61722,38261,3,998760,997800,0.0979,0.04,0.1028,3.99,0.0502,41.4048,971127797,72438094476
7718-zero-riscy-a-1-c20-u0.8-m4-p6-f0.def,38281,195,39245,97581,60372,38278,3,1052520,1050300,0.0883,0.0362,0.0928,4.02,0.0504,40.9091,580760832.5,78270621765
7117-zero-riscy-a-1-c2-u0.7-m3-p7-f0.def,36165,542,46128,91490,81229,36162,3,1119300,1115400,0.0733,0.0338,0.0831,3.74,0.0496,52.224,542315017.8,83551045169
7345-zero-riscy-a-1-c2-u0.9-m2-p1-f1.def,38023,407,42236,95710,68798,38020,3,1001280,997800,0.0958,0.0419,0.1031,3.89,0.0501,45.1231,833701300.3,78120735479
